78, src: h121, dst: h144, sport: 79, dport: 79, flowsize: 99, starttime: 1000, finishtime: 1709, fct: 709, recvtput: 13.96 Gbps, sendtput: 14.43 Gbps

75, src: h118, dst: h144, sport: 76, dport: 76, flowsize: 99, starttime: 1000, finishtime: 1848, fct: 848, recvtput: 11.67 Gbps, sendtput: 11.99 Gbps

73, src: h116, dst: h144, sport: 74, dport: 74, flowsize: 99, starttime: 1000, finishtime: 2017, fct: 1017, recvtput: 9.73 Gbps, sendtput: 9.95 Gbps

77, src: h120, dst: h144, sport: 78, dport: 78, flowsize: 99, starttime: 1000, finishtime: 2700, fct: 1700, recvtput: 5.82 Gbps, sendtput: 5.93 Gbps

43, src: h38, dst: h144, sport: 44, dport: 44, flowsize: 99, starttime: 1000, finishtime: 2762, fct: 1762, recvtput: 5.62 Gbps, sendtput: 5.71 Gbps

76, src: h119, dst: h144, sport: 77, dport: 77, flowsize: 99, starttime: 1000, finishtime: 2787, fct: 1787, recvtput: 5.54 Gbps, sendtput: 5.62 Gbps

70, src: h105, dst: h144, sport: 71, dport: 71, flowsize: 99, starttime: 1000, finishtime: 2802, fct: 1802, recvtput: 5.49 Gbps, sendtput: 5.56 Gbps

71, src: h106, dst: h144, sport: 72, dport: 72, flowsize: 99, starttime: 1000, finishtime: 2819, fct: 1819, recvtput: 5.44 Gbps, sendtput: 5.51 Gbps

52, src: h57, dst: h144, sport: 53, dport: 53, flowsize: 99, starttime: 1000, finishtime: 2994, fct: 1994, recvtput: 4.96 Gbps, sendtput: 5.02 Gbps

56, src: h71, dst: h144, sport: 57, dport: 57, flowsize: 99, starttime: 1000, finishtime: 3829, fct: 2829, recvtput: 3.5 Gbps, sendtput: 3.53 Gbps

60, src: h85, dst: h144, sport: 61, dport: 61, flowsize: 99, starttime: 1000, finishtime: 4011, fct: 3011, recvtput: 3.29 Gbps, sendtput: 3.31 Gbps

35, src: h10, dst: h144, sport: 36, dport: 36, flowsize: 99, starttime: 1000, finishtime: 4019, fct: 3019, recvtput: 3.28 Gbps, sendtput: 3.3 Gbps

51, src: h56, dst: h144, sport: 52, dport: 52, flowsize: 99, starttime: 1000, finishtime: 4980, fct: 3980, recvtput: 2.49 Gbps, sendtput: 2.51 Gbps

50, src: h55, dst: h144, sport: 51, dport: 51, flowsize: 99, starttime: 1000, finishtime: 4998, fct: 3998, recvtput: 2.48 Gbps, sendtput: 2.49 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 99, starttime: 1000, finishtime: 5105, fct: 4105, recvtput: 2.41 Gbps, sendtput: 2.43 Gbps

39, src: h24, dst: h144, sport: 40, dport: 40, flowsize: 99, starttime: 1000, finishtime: 5118, fct: 4118, recvtput: 2.4 Gbps, sendtput: 2.42 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 99, starttime: 1000, finishtime: 5133, fct: 4133, recvtput: 2.4 Gbps, sendtput: 2.41 Gbps

42, src: h37, dst: h144, sport: 43, dport: 43, flowsize: 99, starttime: 1000, finishtime: 5178, fct: 4178, recvtput: 2.37 Gbps, sendtput: 2.38 Gbps

49, src: h54, dst: h144, sport: 50, dport: 50, flowsize: 99, starttime: 1000, finishtime: 5937, fct: 4937, recvtput: 2.01 Gbps, sendtput: 2.02 Gbps

55, src: h70, dst: h144, sport: 56, dport: 56, flowsize: 99, starttime: 1000, finishtime: 5939, fct: 4939, recvtput: 2.0 Gbps, sendtput: 2.02 Gbps

38, src: h23, dst: h144, sport: 39, dport: 39, flowsize: 99, starttime: 1000, finishtime: 5979, fct: 4979, recvtput: 1.99 Gbps, sendtput: 2.0 Gbps

41, src: h26, dst: h144, sport: 42, dport: 42, flowsize: 99, starttime: 1000, finishtime: 6011, fct: 5011, recvtput: 1.98 Gbps, sendtput: 1.98 Gbps

53, src: h58, dst: h144, sport: 54, dport: 54, flowsize: 99, starttime: 1000, finishtime: 6051, fct: 5051, recvtput: 1.96 Gbps, sendtput: 1.97 Gbps

69, src: h104, dst: h144, sport: 70, dport: 70, flowsize: 99, starttime: 1000, finishtime: 6537, fct: 5537, recvtput: 1.79 Gbps, sendtput: 1.81 Gbps

64, src: h89, dst: h144, sport: 65, dport: 65, flowsize: 99, starttime: 1000, finishtime: 7042, fct: 6042, recvtput: 1.64 Gbps, sendtput: 1.65 Gbps

61, src: h86, dst: h144, sport: 62, dport: 62, flowsize: 99, starttime: 1000, finishtime: 7045, fct: 6045, recvtput: 1.64 Gbps, sendtput: 1.65 Gbps

79, src: h122, dst: h144, sport: 80, dport: 80, flowsize: 99, starttime: 1000, finishtime: 7133, fct: 6133, recvtput: 1.61 Gbps, sendtput: 1.62 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 99, starttime: 1000, finishtime: 7210, fct: 6210, recvtput: 1.59 Gbps, sendtput: 1.6 Gbps

37, src: h22, dst: h144, sport: 38, dport: 38, flowsize: 99, starttime: 1000, finishtime: 7216, fct: 6216, recvtput: 1.59 Gbps, sendtput: 1.6 Gbps

62, src: h87, dst: h144, sport: 63, dport: 63, flowsize: 99, starttime: 1000, finishtime: 7269, fct: 6269, recvtput: 1.58 Gbps, sendtput: 1.59 Gbps

36, src: h21, dst: h144, sport: 37, dport: 37, flowsize: 99, starttime: 1000, finishtime: 7270, fct: 6270, recvtput: 1.58 Gbps, sendtput: 1.58 Gbps

44, src: h39, dst: h144, sport: 45, dport: 45, flowsize: 99, starttime: 1000, finishtime: 7286, fct: 6286, recvtput: 1.57 Gbps, sendtput: 1.58 Gbps

45, src: h40, dst: h144, sport: 46, dport: 46, flowsize: 99, starttime: 1000, finishtime: 7426, fct: 6426, recvtput: 1.54 Gbps, sendtput: 1.55 Gbps

46, src: h41, dst: h144, sport: 47, dport: 47, flowsize: 99, starttime: 1000, finishtime: 7979, fct: 6979, recvtput: 1.42 Gbps, sendtput: 1.43 Gbps

40, src: h25, dst: h144, sport: 41, dport: 41, flowsize: 99, starttime: 1000, finishtime: 8026, fct: 7026, recvtput: 1.41 Gbps, sendtput: 1.42 Gbps

33, src: h8, dst: h144, sport: 34, dport: 34, flowsize: 99, starttime: 1000, finishtime: 8034, fct: 7034, recvtput: 1.41 Gbps, sendtput: 1.41 Gbps

68, src: h103, dst: h144, sport: 69, dport: 69, flowsize: 99, starttime: 1000, finishtime: 8124, fct: 7124, recvtput: 1.39 Gbps, sendtput: 1.39 Gbps

58, src: h73, dst: h144, sport: 59, dport: 59, flowsize: 99, starttime: 1000, finishtime: 8156, fct: 7156, recvtput: 1.38 Gbps, sendtput: 1.39 Gbps

54, src: h69, dst: h144, sport: 55, dport: 55, flowsize: 99, starttime: 1000, finishtime: 8209, fct: 7209, recvtput: 1.37 Gbps, sendtput: 1.38 Gbps

66, src: h101, dst: h144, sport: 67, dport: 67, flowsize: 99, starttime: 1000, finishtime: 8219, fct: 7219, recvtput: 1.37 Gbps, sendtput: 1.38 Gbps

28, src: h84, dst: h142, sport: 29, dport: 29, flowsize: 5000, starttime: 0, finishtime: 8347, fct: 8347, recvtput: 59.9 Gbps, sendtput: 60.13 Gbps

67, src: h102, dst: h144, sport: 68, dport: 68, flowsize: 99, starttime: 1000, finishtime: 8684, fct: 7684, recvtput: 1.29 Gbps, sendtput: 1.29 Gbps

72, src: h115, dst: h144, sport: 73, dport: 73, flowsize: 99, starttime: 1000, finishtime: 8922, fct: 7922, recvtput: 1.25 Gbps, sendtput: 1.26 Gbps

