55, src: h38, dst: h144, sport: 56, dport: 56, flowsize: 99, starttime: 1000, finishtime: 1593, fct: 593, recvtput: 16.69 Gbps, sendtput: 17.74 Gbps

68, src: h55, dst: h144, sport: 69, dport: 69, flowsize: 99, starttime: 1000, finishtime: 1633, fct: 633, recvtput: 15.64 Gbps, sendtput: 16.2 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 99, starttime: 1000, finishtime: 1747, fct: 747, recvtput: 13.25 Gbps, sendtput: 13.66 Gbps

60, src: h43, dst: h144, sport: 61, dport: 61, flowsize: 99, starttime: 1000, finishtime: 2721, fct: 1721, recvtput: 5.75 Gbps, sendtput: 5.83 Gbps

61, src: h44, dst: h144, sport: 62, dport: 62, flowsize: 99, starttime: 1000, finishtime: 3839, fct: 2839, recvtput: 3.49 Gbps, sendtput: 3.52 Gbps

90, src: h85, dst: h144, sport: 91, dport: 91, flowsize: 99, starttime: 1000, finishtime: 3865, fct: 2865, recvtput: 3.46 Gbps, sendtput: 3.49 Gbps

101, src: h96, dst: h144, sport: 102, dport: 102, flowsize: 99, starttime: 1000, finishtime: 3871, fct: 2871, recvtput: 3.45 Gbps, sendtput: 3.48 Gbps

91, src: h86, dst: h144, sport: 92, dport: 92, flowsize: 99, starttime: 1000, finishtime: 3932, fct: 2932, recvtput: 3.38 Gbps, sendtput: 3.4 Gbps

72, src: h59, dst: h144, sport: 73, dport: 73, flowsize: 99, starttime: 1000, finishtime: 4097, fct: 3097, recvtput: 3.2 Gbps, sendtput: 3.22 Gbps

113, src: h112, dst: h144, sport: 114, dport: 114, flowsize: 99, starttime: 1000, finishtime: 4910, fct: 3910, recvtput: 2.53 Gbps, sendtput: 2.55 Gbps

120, src: h121, dst: h144, sport: 121, dport: 121, flowsize: 99, starttime: 1000, finishtime: 4984, fct: 3984, recvtput: 2.48 Gbps, sendtput: 2.5 Gbps

82, src: h73, dst: h144, sport: 83, dport: 83, flowsize: 99, starttime: 1000, finishtime: 4996, fct: 3996, recvtput: 2.48 Gbps, sendtput: 2.49 Gbps

44, src: h23, dst: h144, sport: 45, dport: 45, flowsize: 99, starttime: 1000, finishtime: 5050, fct: 4050, recvtput: 2.44 Gbps, sendtput: 2.46 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 99, starttime: 1000, finishtime: 6132, fct: 5132, recvtput: 1.93 Gbps, sendtput: 1.95 Gbps

54, src: h37, dst: h144, sport: 55, dport: 55, flowsize: 99, starttime: 1000, finishtime: 6133, fct: 5133, recvtput: 1.93 Gbps, sendtput: 1.95 Gbps

98, src: h93, dst: h144, sport: 99, dport: 99, flowsize: 99, starttime: 1000, finishtime: 6137, fct: 5137, recvtput: 1.93 Gbps, sendtput: 1.94 Gbps

124, src: h125, dst: h144, sport: 125, dport: 125, flowsize: 99, starttime: 1000, finishtime: 6169, fct: 5169, recvtput: 1.92 Gbps, sendtput: 1.92 Gbps

89, src: h80, dst: h144, sport: 90, dport: 90, flowsize: 99, starttime: 1000, finishtime: 6214, fct: 5214, recvtput: 1.9 Gbps, sendtput: 1.91 Gbps

42, src: h21, dst: h144, sport: 43, dport: 43, flowsize: 99, starttime: 1000, finishtime: 6330, fct: 5330, recvtput: 1.86 Gbps, sendtput: 1.89 Gbps

75, src: h62, dst: h144, sport: 76, dport: 76, flowsize: 99, starttime: 1000, finishtime: 7260, fct: 6260, recvtput: 1.58 Gbps, sendtput: 1.59 Gbps

53, src: h32, dst: h144, sport: 54, dport: 54, flowsize: 99, starttime: 1000, finishtime: 7287, fct: 6287, recvtput: 1.57 Gbps, sendtput: 1.59 Gbps

93, src: h88, dst: h144, sport: 94, dport: 94, flowsize: 99, starttime: 1000, finishtime: 7292, fct: 6292, recvtput: 1.57 Gbps, sendtput: 1.59 Gbps

65, src: h48, dst: h144, sport: 66, dport: 66, flowsize: 99, starttime: 1000, finishtime: 7361, fct: 6361, recvtput: 1.56 Gbps, sendtput: 1.58 Gbps

56, src: h39, dst: h144, sport: 57, dport: 57, flowsize: 99, starttime: 1000, finishtime: 7821, fct: 6821, recvtput: 1.45 Gbps, sendtput: 1.47 Gbps

95, src: h90, dst: h144, sport: 96, dport: 96, flowsize: 99, starttime: 1000, finishtime: 8019, fct: 7019, recvtput: 1.41 Gbps, sendtput: 1.42 Gbps

87, src: h78, dst: h144, sport: 88, dport: 88, flowsize: 99, starttime: 1000, finishtime: 8135, fct: 7135, recvtput: 1.39 Gbps, sendtput: 1.4 Gbps

109, src: h108, dst: h144, sport: 110, dport: 110, flowsize: 99, starttime: 1000, finishtime: 8166, fct: 7166, recvtput: 1.38 Gbps, sendtput: 1.39 Gbps

62, src: h45, dst: h144, sport: 63, dport: 63, flowsize: 99, starttime: 1000, finishtime: 8189, fct: 7189, recvtput: 1.38 Gbps, sendtput: 1.38 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 99, starttime: 1000, finishtime: 8219, fct: 7219, recvtput: 1.37 Gbps, sendtput: 1.38 Gbps

106, src: h105, dst: h144, sport: 107, dport: 107, flowsize: 99, starttime: 1000, finishtime: 8258, fct: 7258, recvtput: 1.36 Gbps, sendtput: 1.37 Gbps

