41, src: h16, dst: h144, sport: 42, dport: 42, flowsize: 20, starttime: 1000, finishtime: 1437, fct: 437, recvtput: 4.58 Gbps, sendtput: 4.88 Gbps

54, src: h37, dst: h144, sport: 55, dport: 55, flowsize: 20, starttime: 1000, finishtime: 1438, fct: 438, recvtput: 4.57 Gbps, sendtput: 4.87 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 20, starttime: 1000, finishtime: 1439, fct: 439, recvtput: 4.56 Gbps, sendtput: 4.85 Gbps

57, src: h40, dst: h144, sport: 58, dport: 58, flowsize: 20, starttime: 1000, finishtime: 1440, fct: 440, recvtput: 4.55 Gbps, sendtput: 4.84 Gbps

68, src: h55, dst: h144, sport: 69, dport: 69, flowsize: 20, starttime: 1000, finishtime: 1441, fct: 441, recvtput: 4.54 Gbps, sendtput: 4.83 Gbps

71, src: h58, dst: h144, sport: 72, dport: 72, flowsize: 20, starttime: 1000, finishtime: 1442, fct: 442, recvtput: 4.52 Gbps, sendtput: 4.82 Gbps

91, src: h86, dst: h144, sport: 92, dport: 92, flowsize: 20, starttime: 1000, finishtime: 1443, fct: 443, recvtput: 4.51 Gbps, sendtput: 4.81 Gbps

81, src: h72, dst: h144, sport: 82, dport: 82, flowsize: 20, starttime: 1000, finishtime: 1444, fct: 444, recvtput: 4.5 Gbps, sendtput: 4.8 Gbps

72, src: h59, dst: h144, sport: 73, dport: 73, flowsize: 20, starttime: 1000, finishtime: 1445, fct: 445, recvtput: 4.49 Gbps, sendtput: 4.74 Gbps

87, src: h78, dst: h144, sport: 88, dport: 88, flowsize: 20, starttime: 1000, finishtime: 1453, fct: 453, recvtput: 4.42 Gbps, sendtput: 4.64 Gbps

125, src: h126, dst: h144, sport: 126, dport: 126, flowsize: 20, starttime: 1000, finishtime: 2572, fct: 1572, recvtput: 1.27 Gbps, sendtput: 1.3 Gbps

42, src: h21, dst: h144, sport: 43, dport: 43, flowsize: 20, starttime: 1000, finishtime: 2585, fct: 1585, recvtput: 1.26 Gbps, sendtput: 1.28 Gbps

