87, src: h104, dst: h144, sport: 88, dport: 88, flowsize: 20, starttime: 1000, finishtime: 1461, fct: 461, recvtput: 4.34 Gbps, sendtput: 4.62 Gbps

47, src: h29, dst: h144, sport: 48, dport: 48, flowsize: 20, starttime: 1000, finishtime: 1468, fct: 468, recvtput: 4.27 Gbps, sendtput: 4.6 Gbps

53, src: h42, dst: h144, sport: 54, dport: 54, flowsize: 20, starttime: 1000, finishtime: 1469, fct: 469, recvtput: 4.26 Gbps, sendtput: 4.56 Gbps

62, src: h58, dst: h144, sport: 63, dport: 63, flowsize: 20, starttime: 1000, finishtime: 1470, fct: 470, recvtput: 4.26 Gbps, sendtput: 4.57 Gbps

69, src: h72, dst: h144, sport: 70, dport: 70, flowsize: 20, starttime: 1000, finishtime: 1471, fct: 471, recvtput: 4.25 Gbps, sendtput: 4.55 Gbps

57, src: h53, dst: h144, sport: 58, dport: 58, flowsize: 20, starttime: 1000, finishtime: 1472, fct: 472, recvtput: 4.24 Gbps, sendtput: 4.54 Gbps

79, src: h89, dst: h144, sport: 80, dport: 80, flowsize: 20, starttime: 1000, finishtime: 1473, fct: 473, recvtput: 4.23 Gbps, sendtput: 4.52 Gbps

88, src: h105, dst: h144, sport: 89, dport: 89, flowsize: 20, starttime: 1000, finishtime: 1474, fct: 474, recvtput: 4.22 Gbps, sendtput: 4.51 Gbps

94, src: h116, dst: h144, sport: 95, dport: 95, flowsize: 20, starttime: 1000, finishtime: 1475, fct: 475, recvtput: 4.21 Gbps, sendtput: 4.5 Gbps

63, src: h59, dst: h144, sport: 64, dport: 64, flowsize: 20, starttime: 1000, finishtime: 1476, fct: 476, recvtput: 4.2 Gbps, sendtput: 4.47 Gbps

81, src: h91, dst: h144, sport: 82, dport: 82, flowsize: 20, starttime: 1000, finishtime: 1477, fct: 477, recvtput: 4.19 Gbps, sendtput: 4.42 Gbps

100, src: h122, dst: h144, sport: 101, dport: 101, flowsize: 20, starttime: 1000, finishtime: 1478, fct: 478, recvtput: 4.18 Gbps, sendtput: 4.39 Gbps

98, src: h120, dst: h144, sport: 20, dport: 20, flowsize: 20, starttime: 1000, finishtime: 2212, fct: 1212, recvtput: 1.65 Gbps, sendtput: 1.81 Gbps

83, src: h93, dst: h144, sport: 84, dport: 84, flowsize: 20, starttime: 1000, finishtime: 2231, fct: 1231, recvtput: 1.62 Gbps, sendtput: 1.81 Gbps

46, src: h28, dst: h144, sport: 47, dport: 47, flowsize: 20, starttime: 1000, finishtime: 2277, fct: 1277, recvtput: 1.57 Gbps, sendtput: 1.78 Gbps

72, src: h75, dst: h144, sport: 73, dport: 73, flowsize: 20, starttime: 1000, finishtime: 2308, fct: 1308, recvtput: 1.53 Gbps, sendtput: 1.75 Gbps

74, src: h77, dst: h144, sport: 75, dport: 75, flowsize: 20, starttime: 1000, finishtime: 2362, fct: 1362, recvtput: 1.47 Gbps, sendtput: 1.67 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 20, starttime: 1000, finishtime: 2418, fct: 1418, recvtput: 1.41 Gbps, sendtput: 1.56 Gbps

41, src: h23, dst: h144, sport: 42, dport: 42, flowsize: 20, starttime: 1000, finishtime: 2524, fct: 1524, recvtput: 1.31 Gbps, sendtput: 1.39 Gbps

56, src: h45, dst: h144, sport: 57, dport: 57, flowsize: 20, starttime: 1000, finishtime: 2627, fct: 1627, recvtput: 1.23 Gbps, sendtput: 1.26 Gbps

44, src: h26, dst: h144, sport: 45, dport: 45, flowsize: 20, starttime: 1000, finishtime: 2641, fct: 1641, recvtput: 1.22 Gbps, sendtput: 1.25 Gbps

95, src: h117, dst: h144, sport: 96, dport: 96, flowsize: 20, starttime: 1000, finishtime: 2651, fct: 1651, recvtput: 1.21 Gbps, sendtput: 1.24 Gbps

89, src: h106, dst: h144, sport: 90, dport: 90, flowsize: 20, starttime: 1000, finishtime: 2657, fct: 1657, recvtput: 1.21 Gbps, sendtput: 1.23 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 20, starttime: 1000, finishtime: 2665, fct: 1665, recvtput: 1.2 Gbps, sendtput: 1.22 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 20, starttime: 1000, finishtime: 2667, fct: 1667, recvtput: 1.2 Gbps, sendtput: 1.22 Gbps

52, src: h41, dst: h144, sport: 53, dport: 53, flowsize: 20, starttime: 1000, finishtime: 2669, fct: 1669, recvtput: 1.2 Gbps, sendtput: 1.22 Gbps

33, src: h8, dst: h144, sport: 34, dport: 34, flowsize: 20, starttime: 1000, finishtime: 2735, fct: 1735, recvtput: 1.15 Gbps, sendtput: 1.17 Gbps

36, src: h11, dst: h144, sport: 37, dport: 37, flowsize: 20, starttime: 1000, finishtime: 2736, fct: 1736, recvtput: 1.15 Gbps, sendtput: 1.17 Gbps

