54, src: h37, dst: h144, sport: 55, dport: 55, flowsize: 10, starttime: 1000, finishtime: 1119, fct: 119, recvtput: 8.4 Gbps, sendtput: 100.0 Gbps

91, src: h86, dst: h144, sport: 92, dport: 92, flowsize: 10, starttime: 1000, finishtime: 2082, fct: 1082, recvtput: 0.92 Gbps, sendtput: 0.99 Gbps

68, src: h55, dst: h144, sport: 69, dport: 69, flowsize: 10, starttime: 1000, finishtime: 2116, fct: 1116, recvtput: 0.9 Gbps, sendtput: 0.98 Gbps

72, src: h59, dst: h144, sport: 73, dport: 73, flowsize: 10, starttime: 1000, finishtime: 2117, fct: 1117, recvtput: 0.9 Gbps, sendtput: 0.98 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 3138, fct: 2138, recvtput: 0.47 Gbps, sendtput: 0.49 Gbps

41, src: h16, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 4054, fct: 3054, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 4070, fct: 3070, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

56, src: h39, dst: h144, sport: 57, dport: 57, flowsize: 10, starttime: 1000, finishtime: 4071, fct: 3071, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

50, src: h29, dst: h144, sport: 51, dport: 51, flowsize: 10, starttime: 1000, finishtime: 4076, fct: 3076, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

96, src: h91, dst: h144, sport: 97, dport: 97, flowsize: 10, starttime: 1000, finishtime: 4078, fct: 3078, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

63, src: h46, dst: h144, sport: 64, dport: 64, flowsize: 10, starttime: 1000, finishtime: 4119, fct: 3119, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

86, src: h77, dst: h144, sport: 87, dport: 87, flowsize: 10, starttime: 1000, finishtime: 4124, fct: 3124, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

42, src: h21, dst: h144, sport: 43, dport: 43, flowsize: 10, starttime: 1000, finishtime: 4129, fct: 3129, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

84, src: h75, dst: h144, sport: 85, dport: 85, flowsize: 10, starttime: 1000, finishtime: 4130, fct: 3130, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

120, src: h121, dst: h144, sport: 121, dport: 121, flowsize: 10, starttime: 1000, finishtime: 4134, fct: 3134, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

90, src: h85, dst: h144, sport: 91, dport: 91, flowsize: 10, starttime: 1000, finishtime: 4136, fct: 3136, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

101, src: h96, dst: h144, sport: 102, dport: 102, flowsize: 10, starttime: 1000, finishtime: 4143, fct: 3143, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

61, src: h44, dst: h144, sport: 62, dport: 62, flowsize: 10, starttime: 1000, finishtime: 4170, fct: 3170, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

65, src: h48, dst: h144, sport: 66, dport: 66, flowsize: 10, starttime: 1000, finishtime: 4172, fct: 3172, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

73, src: h60, dst: h144, sport: 74, dport: 74, flowsize: 10, starttime: 1000, finishtime: 5051, fct: 4051, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

104, src: h103, dst: h144, sport: 105, dport: 105, flowsize: 10, starttime: 1000, finishtime: 5052, fct: 4052, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

57, src: h40, dst: h144, sport: 58, dport: 58, flowsize: 10, starttime: 1000, finishtime: 5060, fct: 4060, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 5073, fct: 4073, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

98, src: h93, dst: h144, sport: 10, dport: 10, flowsize: 10, starttime: 1000, finishtime: 5137, fct: 4137, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

124, src: h125, dst: h144, sport: 125, dport: 125, flowsize: 10, starttime: 1000, finishtime: 6060, fct: 5060, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

89, src: h80, dst: h144, sport: 90, dport: 90, flowsize: 10, starttime: 1000, finishtime: 6064, fct: 5064, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

71, src: h58, dst: h144, sport: 72, dport: 72, flowsize: 10, starttime: 1000, finishtime: 6066, fct: 5066, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

55, src: h38, dst: h144, sport: 56, dport: 56, flowsize: 10, starttime: 1000, finishtime: 6067, fct: 5067, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

110, src: h109, dst: h144, sport: 111, dport: 111, flowsize: 10, starttime: 1000, finishtime: 6075, fct: 5075, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

81, src: h72, dst: h144, sport: 82, dport: 82, flowsize: 10, starttime: 1000, finishtime: 6078, fct: 5078, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

119, src: h120, dst: h144, sport: 120, dport: 120, flowsize: 10, starttime: 1000, finishtime: 6122, fct: 5122, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

109, src: h108, dst: h144, sport: 110, dport: 110, flowsize: 10, starttime: 1000, finishtime: 6136, fct: 5136, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

44, src: h23, dst: h144, sport: 45, dport: 45, flowsize: 10, starttime: 1000, finishtime: 6137, fct: 5137, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

93, src: h88, dst: h144, sport: 94, dport: 94, flowsize: 10, starttime: 1000, finishtime: 6140, fct: 5140, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

113, src: h112, dst: h144, sport: 114, dport: 114, flowsize: 10, starttime: 1000, finishtime: 6146, fct: 5146, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

60, src: h43, dst: h144, sport: 61, dport: 61, flowsize: 10, starttime: 1000, finishtime: 6152, fct: 5152, recvtput: 0.19 Gbps, sendtput: 0.2 Gbps

75, src: h62, dst: h144, sport: 76, dport: 76, flowsize: 10, starttime: 1000, finishtime: 7067, fct: 6067, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

62, src: h45, dst: h144, sport: 63, dport: 63, flowsize: 10, starttime: 1000, finishtime: 7068, fct: 6068, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

83, src: h74, dst: h144, sport: 84, dport: 84, flowsize: 10, starttime: 1000, finishtime: 7071, fct: 6071, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

102, src: h101, dst: h144, sport: 103, dport: 103, flowsize: 10, starttime: 1000, finishtime: 7079, fct: 6079, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 10, starttime: 1000, finishtime: 7086, fct: 6086, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

37, src: h12, dst: h144, sport: 38, dport: 38, flowsize: 10, starttime: 1000, finishtime: 7087, fct: 6087, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

39, src: h14, dst: h144, sport: 40, dport: 40, flowsize: 10, starttime: 1000, finishtime: 7088, fct: 6088, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 7089, fct: 6089, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

79, src: h70, dst: h144, sport: 80, dport: 80, flowsize: 10, starttime: 1000, finishtime: 7090, fct: 6090, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

66, src: h53, dst: h144, sport: 67, dport: 67, flowsize: 10, starttime: 1000, finishtime: 7091, fct: 6091, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

47, src: h26, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 7092, fct: 6092, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

107, src: h106, dst: h144, sport: 108, dport: 108, flowsize: 10, starttime: 1000, finishtime: 7093, fct: 6093, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

53, src: h32, dst: h144, sport: 54, dport: 54, flowsize: 10, starttime: 1000, finishtime: 7094, fct: 6094, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

52, src: h31, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 7095, fct: 6095, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

46, src: h25, dst: h144, sport: 47, dport: 47, flowsize: 10, starttime: 1000, finishtime: 7096, fct: 6096, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

43, src: h22, dst: h144, sport: 44, dport: 44, flowsize: 10, starttime: 1000, finishtime: 7097, fct: 6097, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

95, src: h90, dst: h144, sport: 96, dport: 96, flowsize: 10, starttime: 1000, finishtime: 7098, fct: 6098, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

78, src: h69, dst: h144, sport: 79, dport: 79, flowsize: 10, starttime: 1000, finishtime: 7099, fct: 6099, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

59, src: h42, dst: h144, sport: 60, dport: 60, flowsize: 10, starttime: 1000, finishtime: 7100, fct: 6100, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

74, src: h61, dst: h144, sport: 75, dport: 75, flowsize: 10, starttime: 1000, finishtime: 7107, fct: 6107, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

76, src: h63, dst: h144, sport: 77, dport: 77, flowsize: 10, starttime: 1000, finishtime: 7115, fct: 6115, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

69, src: h56, dst: h144, sport: 70, dport: 70, flowsize: 10, starttime: 1000, finishtime: 7117, fct: 6117, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

77, src: h64, dst: h144, sport: 78, dport: 78, flowsize: 10, starttime: 1000, finishtime: 7118, fct: 6118, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

58, src: h41, dst: h144, sport: 59, dport: 59, flowsize: 10, starttime: 1000, finishtime: 7119, fct: 6119, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

115, src: h116, dst: h144, sport: 116, dport: 116, flowsize: 10, starttime: 1000, finishtime: 7137, fct: 6137, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

112, src: h111, dst: h144, sport: 113, dport: 113, flowsize: 10, starttime: 1000, finishtime: 7151, fct: 6151, recvtput: 0.16 Gbps, sendtput: 0.17 Gbps

100, src: h95, dst: h144, sport: 101, dport: 101, flowsize: 10, starttime: 1000, finishtime: 7172, fct: 6172, recvtput: 0.16 Gbps, sendtput: 0.16 Gbps

99, src: h94, dst: h144, sport: 100, dport: 100, flowsize: 10, starttime: 1000, finishtime: 8085, fct: 7085, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

88, src: h79, dst: h144, sport: 89, dport: 89, flowsize: 10, starttime: 1000, finishtime: 8086, fct: 7086, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

111, src: h110, dst: h144, sport: 112, dport: 112, flowsize: 10, starttime: 1000, finishtime: 8091, fct: 7091, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

94, src: h89, dst: h144, sport: 95, dport: 95, flowsize: 10, starttime: 1000, finishtime: 8110, fct: 7110, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

67, src: h54, dst: h144, sport: 68, dport: 68, flowsize: 10, starttime: 1000, finishtime: 8116, fct: 7116, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

127, src: h128, dst: h144, sport: 128, dport: 128, flowsize: 10, starttime: 1000, finishtime: 8117, fct: 7117, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

105, src: h104, dst: h144, sport: 106, dport: 106, flowsize: 10, starttime: 1000, finishtime: 8118, fct: 7118, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

103, src: h102, dst: h144, sport: 104, dport: 104, flowsize: 10, starttime: 1000, finishtime: 8121, fct: 7121, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

116, src: h117, dst: h144, sport: 117, dport: 117, flowsize: 10, starttime: 1000, finishtime: 8124, fct: 7124, recvtput: 0.14 Gbps, sendtput: 0.14 Gbps

87, src: h78, dst: h144, sport: 88, dport: 88, flowsize: 10, starttime: 1000, finishtime: 9100, fct: 8100, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

97, src: h92, dst: h144, sport: 98, dport: 98, flowsize: 10, starttime: 1000, finishtime: 9101, fct: 8101, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

85, src: h76, dst: h144, sport: 86, dport: 86, flowsize: 10, starttime: 1000, finishtime: 9166, fct: 8166, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

82, src: h73, dst: h144, sport: 83, dport: 83, flowsize: 10, starttime: 1000, finishtime: 9168, fct: 8168, recvtput: 0.12 Gbps, sendtput: 0.12 Gbps

11, src: h50, dst: h140, sport: 12, dport: 12, flowsize: 5000, starttime: 0, finishtime: 9723, fct: 9723, recvtput: 51.42 Gbps, sendtput: 51.58 Gbps

70, src: h57, dst: h144, sport: 71, dport: 71, flowsize: 10, starttime: 1000, finishtime: 10120, fct: 9120, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

122, src: h123, dst: h144, sport: 123, dport: 123, flowsize: 10, starttime: 1000, finishtime: 10121, fct: 9121, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

49, src: h28, dst: h144, sport: 50, dport: 50, flowsize: 10, starttime: 1000, finishtime: 10128, fct: 9128, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

51, src: h30, dst: h144, sport: 52, dport: 52, flowsize: 10, starttime: 1000, finishtime: 10144, fct: 9144, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

106, src: h105, dst: h144, sport: 107, dport: 107, flowsize: 10, starttime: 1000, finishtime: 10184, fct: 9184, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

40, src: h15, dst: h144, sport: 41, dport: 41, flowsize: 10, starttime: 1000, finishtime: 10188, fct: 9188, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

45, src: h24, dst: h144, sport: 46, dport: 46, flowsize: 10, starttime: 1000, finishtime: 10201, fct: 9201, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

48, src: h27, dst: h144, sport: 49, dport: 49, flowsize: 10, starttime: 1000, finishtime: 10206, fct: 9206, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

33, src: h8, dst: h144, sport: 34, dport: 34, flowsize: 10, starttime: 1000, finishtime: 10214, fct: 9214, recvtput: 0.11 Gbps, sendtput: 0.11 Gbps

28, src: h84, dst: h142, sport: 29, dport: 29, flowsize: 5000, starttime: 0, finishtime: 10723, fct: 10723, recvtput: 46.63 Gbps, sendtput: 46.72 Gbps

22, src: h114, dst: h136, sport: 23, dport: 23, flowsize: 5000, starttime: 0, finishtime: 10779, fct: 10779, recvtput: 46.39 Gbps, sendtput: 46.48 Gbps

0, src: h1, dst: h129, sport: 1, dport: 1, flowsize: 5000, starttime: 0, finishtime: 10813, fct: 10813, recvtput: 46.24 Gbps, sendtput: 46.42 Gbps

108, src: h107, dst: h144, sport: 109, dport: 109, flowsize: 10, starttime: 1000, finishtime: 11122, fct: 10122, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

123, src: h124, dst: h144, sport: 124, dport: 124, flowsize: 10, starttime: 1000, finishtime: 11131, fct: 10131, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

64, src: h47, dst: h144, sport: 65, dport: 65, flowsize: 10, starttime: 1000, finishtime: 11136, fct: 10136, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

80, src: h71, dst: h144, sport: 81, dport: 81, flowsize: 10, starttime: 1000, finishtime: 11150, fct: 10150, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

92, src: h87, dst: h144, sport: 93, dport: 93, flowsize: 10, starttime: 1000, finishtime: 11152, fct: 10152, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

118, src: h119, dst: h144, sport: 119, dport: 119, flowsize: 10, starttime: 1000, finishtime: 11156, fct: 10156, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

35, src: h10, dst: h144, sport: 36, dport: 36, flowsize: 10, starttime: 1000, finishtime: 11162, fct: 10162, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

36, src: h11, dst: h144, sport: 37, dport: 37, flowsize: 10, starttime: 1000, finishtime: 11164, fct: 10164, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

117, src: h118, dst: h144, sport: 118, dport: 118, flowsize: 10, starttime: 1000, finishtime: 11172, fct: 10172, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

114, src: h115, dst: h144, sport: 115, dport: 115, flowsize: 10, starttime: 1000, finishtime: 11176, fct: 10176, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

121, src: h122, dst: h144, sport: 122, dport: 122, flowsize: 10, starttime: 1000, finishtime: 11186, fct: 10186, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

125, src: h126, dst: h144, sport: 126, dport: 126, flowsize: 10, starttime: 1000, finishtime: 11187, fct: 10187, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

126, src: h127, dst: h144, sport: 127, dport: 127, flowsize: 10, starttime: 1000, finishtime: 11188, fct: 10188, recvtput: 0.1 Gbps, sendtput: 0.1 Gbps

1, src: h17, dst: h130, sport: 2, dport: 2, flowsize: 5000, starttime: 0, finishtime: 11684, fct: 11684, recvtput: 42.79 Gbps, sendtput: 42.96 Gbps

18, src: h51, dst: h132, sport: 19, dport: 19, flowsize: 5000, starttime: 0, finishtime: 12034, fct: 12034, recvtput: 41.55 Gbps, sendtput: 41.63 Gbps

27, src: h68, dst: h141, sport: 28, dport: 28, flowsize: 5000, starttime: 0, finishtime: 12830, fct: 12830, recvtput: 38.97 Gbps, sendtput: 39.07 Gbps

16, src: h19, dst: h130, sport: 17, dport: 17, flowsize: 5000, starttime: 0, finishtime: 12967, fct: 12967, recvtput: 38.56 Gbps, sendtput: 38.62 Gbps

23, src: h4, dst: h137, sport: 24, dport: 24, flowsize: 5000, starttime: 0, finishtime: 13120, fct: 13120, recvtput: 38.11 Gbps, sendtput: 38.23 Gbps

15, src: h3, dst: h129, sport: 16, dport: 16, flowsize: 5000, starttime: 0, finishtime: 13258, fct: 13258, recvtput: 37.71 Gbps, sendtput: 37.8 Gbps

20, src: h83, dst: h134, sport: 21, dport: 21, flowsize: 5000, starttime: 0, finishtime: 13887, fct: 13887, recvtput: 36.0 Gbps, sendtput: 36.12 Gbps

8, src: h2, dst: h137, sport: 9, dport: 9, flowsize: 5000, starttime: 0, finishtime: 14634, fct: 14634, recvtput: 34.17 Gbps, sendtput: 34.25 Gbps

2, src: h33, dst: h131, sport: 3, dport: 3, flowsize: 5000, starttime: 0, finishtime: 15029, fct: 15029, recvtput: 33.27 Gbps, sendtput: 33.39 Gbps

14, src: h98, dst: h143, sport: 15, dport: 15, flowsize: 5000, starttime: 0, finishtime: 15124, fct: 15124, recvtput: 33.06 Gbps, sendtput: 33.14 Gbps

9, src: h18, dst: h138, sport: 10, dport: 10, flowsize: 5000, starttime: 0, finishtime: 15155, fct: 15155, recvtput: 32.99 Gbps, sendtput: 33.09 Gbps

3, src: h49, dst: h132, sport: 4, dport: 4, flowsize: 5000, starttime: 0, finishtime: 15502, fct: 15502, recvtput: 32.25 Gbps, sendtput: 32.32 Gbps

24, src: h20, dst: h138, sport: 25, dport: 25, flowsize: 5000, starttime: 0, finishtime: 15979, fct: 15979, recvtput: 31.29 Gbps, sendtput: 31.33 Gbps

17, src: h35, dst: h131, sport: 18, dport: 18, flowsize: 5000, starttime: 0, finishtime: 16080, fct: 16080, recvtput: 31.09 Gbps, sendtput: 31.14 Gbps

6, src: h97, dst: h135, sport: 7, dport: 7, flowsize: 5000, starttime: 0, finishtime: 17009, fct: 17009, recvtput: 29.4 Gbps, sendtput: 29.43 Gbps

