87, src: h104, dst: h144, sport: 88, dport: 88, flowsize: 10, starttime: 1000, finishtime: 2097, fct: 1097, recvtput: 0.91 Gbps, sendtput: 0.99 Gbps

56, src: h45, dst: h144, sport: 57, dport: 57, flowsize: 10, starttime: 1000, finishtime: 2105, fct: 1105, recvtput: 0.9 Gbps, sendtput: 0.99 Gbps

47, src: h29, dst: h144, sport: 48, dport: 48, flowsize: 10, starttime: 1000, finishtime: 2129, fct: 1129, recvtput: 0.89 Gbps, sendtput: 0.98 Gbps

69, src: h72, dst: h144, sport: 70, dport: 70, flowsize: 10, starttime: 1000, finishtime: 3039, fct: 2039, recvtput: 0.49 Gbps, sendtput: 0.5 Gbps

66, src: h69, dst: h144, sport: 67, dport: 67, flowsize: 10, starttime: 1000, finishtime: 3095, fct: 2095, recvtput: 0.48 Gbps, sendtput: 0.49 Gbps

62, src: h58, dst: h144, sport: 63, dport: 63, flowsize: 10, starttime: 1000, finishtime: 3121, fct: 2121, recvtput: 0.47 Gbps, sendtput: 0.49 Gbps

63, src: h59, dst: h144, sport: 64, dport: 64, flowsize: 10, starttime: 1000, finishtime: 3132, fct: 2132, recvtput: 0.47 Gbps, sendtput: 0.49 Gbps

81, src: h91, dst: h144, sport: 82, dport: 82, flowsize: 10, starttime: 1000, finishtime: 3134, fct: 2134, recvtput: 0.47 Gbps, sendtput: 0.49 Gbps

79, src: h89, dst: h144, sport: 80, dport: 80, flowsize: 10, starttime: 1000, finishtime: 4046, fct: 3046, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

94, src: h116, dst: h144, sport: 95, dport: 95, flowsize: 10, starttime: 1000, finishtime: 4059, fct: 3059, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 10, starttime: 1000, finishtime: 4061, fct: 3061, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

90, src: h107, dst: h144, sport: 91, dport: 91, flowsize: 10, starttime: 1000, finishtime: 4071, fct: 3071, recvtput: 0.33 Gbps, sendtput: 0.33 Gbps

100, src: h122, dst: h144, sport: 101, dport: 101, flowsize: 10, starttime: 1000, finishtime: 4080, fct: 3080, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

31, src: h6, dst: h144, sport: 32, dport: 32, flowsize: 10, starttime: 1000, finishtime: 4092, fct: 3092, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

40, src: h22, dst: h144, sport: 41, dport: 41, flowsize: 10, starttime: 1000, finishtime: 4108, fct: 3108, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

45, src: h27, dst: h144, sport: 46, dport: 46, flowsize: 10, starttime: 1000, finishtime: 4109, fct: 3109, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

49, src: h38, dst: h144, sport: 50, dport: 50, flowsize: 10, starttime: 1000, finishtime: 4116, fct: 3116, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

86, src: h103, dst: h144, sport: 87, dport: 87, flowsize: 10, starttime: 1000, finishtime: 4120, fct: 3120, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

78, src: h88, dst: h144, sport: 79, dport: 79, flowsize: 10, starttime: 1000, finishtime: 4121, fct: 3121, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

52, src: h41, dst: h144, sport: 53, dport: 53, flowsize: 10, starttime: 1000, finishtime: 4136, fct: 3136, recvtput: 0.32 Gbps, sendtput: 0.33 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 10, starttime: 1000, finishtime: 5055, fct: 4055, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

57, src: h53, dst: h144, sport: 58, dport: 58, flowsize: 10, starttime: 1000, finishtime: 5056, fct: 4056, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

88, src: h105, dst: h144, sport: 89, dport: 89, flowsize: 10, starttime: 1000, finishtime: 5080, fct: 4080, recvtput: 0.25 Gbps, sendtput: 0.25 Gbps

93, src: h115, dst: h144, sport: 94, dport: 94, flowsize: 10, starttime: 1000, finishtime: 5102, fct: 4102, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

96, src: h118, dst: h144, sport: 97, dport: 97, flowsize: 10, starttime: 1000, finishtime: 5128, fct: 4128, recvtput: 0.24 Gbps, sendtput: 0.25 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 10, starttime: 1000, finishtime: 6073, fct: 5073, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

95, src: h117, dst: h144, sport: 96, dport: 96, flowsize: 10, starttime: 1000, finishtime: 6085, fct: 5085, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

89, src: h106, dst: h144, sport: 90, dport: 90, flowsize: 10, starttime: 1000, finishtime: 6086, fct: 5086, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

60, src: h56, dst: h144, sport: 61, dport: 61, flowsize: 10, starttime: 1000, finishtime: 6093, fct: 5093, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

50, src: h39, dst: h144, sport: 51, dport: 51, flowsize: 10, starttime: 1000, finishtime: 6102, fct: 5102, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

41, src: h23, dst: h144, sport: 42, dport: 42, flowsize: 10, starttime: 1000, finishtime: 6104, fct: 5104, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

58, src: h54, dst: h144, sport: 59, dport: 59, flowsize: 10, starttime: 1000, finishtime: 6110, fct: 5110, recvtput: 0.2 Gbps, sendtput: 0.2 Gbps

11, src: h50, dst: h140, sport: 12, dport: 12, flowsize: 5000, starttime: 0, finishtime: 6117, fct: 6117, recvtput: 81.74 Gbps, sendtput: 82.13 Gbps

