91, src: h86, dst: h144, sport: 92, dport: 92, flowsize: 99, starttime: 1000, finishtime: 3698, fct: 2698, recvtput: 3.67 Gbps, sendtput: 3.7 Gbps

68, src: h55, dst: h144, sport: 69, dport: 69, flowsize: 99, starttime: 1000, finishtime: 4691, fct: 3691, recvtput: 2.68 Gbps, sendtput: 2.7 Gbps

101, src: h96, dst: h144, sport: 102, dport: 102, flowsize: 99, starttime: 1000, finishtime: 4729, fct: 3729, recvtput: 2.65 Gbps, sendtput: 2.67 Gbps

72, src: h59, dst: h144, sport: 73, dport: 73, flowsize: 99, starttime: 1000, finishtime: 5567, fct: 4567, recvtput: 2.17 Gbps, sendtput: 2.18 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 99, starttime: 1000, finishtime: 5582, fct: 4582, recvtput: 2.16 Gbps, sendtput: 2.17 Gbps

84, src: h75, dst: h144, sport: 85, dport: 85, flowsize: 99, starttime: 1000, finishtime: 6732, fct: 5732, recvtput: 1.73 Gbps, sendtput: 1.74 Gbps

90, src: h85, dst: h144, sport: 91, dport: 91, flowsize: 99, starttime: 1000, finishtime: 6777, fct: 5777, recvtput: 1.71 Gbps, sendtput: 1.72 Gbps

54, src: h37, dst: h144, sport: 55, dport: 55, flowsize: 99, starttime: 1000, finishtime: 6800, fct: 5800, recvtput: 1.71 Gbps, sendtput: 1.71 Gbps

124, src: h125, dst: h144, sport: 125, dport: 125, flowsize: 99, starttime: 1000, finishtime: 6890, fct: 5890, recvtput: 1.68 Gbps, sendtput: 1.69 Gbps

120, src: h121, dst: h144, sport: 121, dport: 121, flowsize: 99, starttime: 1000, finishtime: 6958, fct: 5958, recvtput: 1.66 Gbps, sendtput: 1.67 Gbps

61, src: h44, dst: h144, sport: 62, dport: 62, flowsize: 99, starttime: 1000, finishtime: 8052, fct: 7052, recvtput: 1.4 Gbps, sendtput: 1.41 Gbps

60, src: h43, dst: h144, sport: 61, dport: 61, flowsize: 99, starttime: 1000, finishtime: 8778, fct: 7778, recvtput: 1.27 Gbps, sendtput: 1.28 Gbps

42, src: h21, dst: h144, sport: 43, dport: 43, flowsize: 99, starttime: 1000, finishtime: 8886, fct: 7886, recvtput: 1.26 Gbps, sendtput: 1.26 Gbps

109, src: h108, dst: h144, sport: 110, dport: 110, flowsize: 99, starttime: 1000, finishtime: 8947, fct: 7947, recvtput: 1.25 Gbps, sendtput: 1.25 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 99, starttime: 1000, finishtime: 9014, fct: 8014, recvtput: 1.24 Gbps, sendtput: 1.24 Gbps

113, src: h112, dst: h144, sport: 114, dport: 114, flowsize: 99, starttime: 1000, finishtime: 9759, fct: 8759, recvtput: 1.13 Gbps, sendtput: 1.14 Gbps

65, src: h48, dst: h144, sport: 66, dport: 66, flowsize: 99, starttime: 1000, finishtime: 9907, fct: 8907, recvtput: 1.11 Gbps, sendtput: 1.12 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 99, starttime: 1000, finishtime: 9928, fct: 8928, recvtput: 1.11 Gbps, sendtput: 1.11 Gbps

93, src: h88, dst: h144, sport: 94, dport: 94, flowsize: 99, starttime: 1000, finishtime: 9937, fct: 8937, recvtput: 1.11 Gbps, sendtput: 1.11 Gbps

98, src: h93, dst: h144, sport: 99, dport: 99, flowsize: 99, starttime: 1000, finishtime: 10045, fct: 9045, recvtput: 1.09 Gbps, sendtput: 1.1 Gbps

78, src: h69, dst: h144, sport: 79, dport: 79, flowsize: 99, starttime: 1000, finishtime: 10053, fct: 9053, recvtput: 1.09 Gbps, sendtput: 1.1 Gbps

97, src: h92, dst: h144, sport: 98, dport: 98, flowsize: 99, starttime: 1000, finishtime: 10161, fct: 9161, recvtput: 1.08 Gbps, sendtput: 1.08 Gbps

89, src: h80, dst: h144, sport: 90, dport: 90, flowsize: 99, starttime: 1000, finishtime: 10232, fct: 9232, recvtput: 1.07 Gbps, sendtput: 1.07 Gbps

55, src: h38, dst: h144, sport: 56, dport: 56, flowsize: 99, starttime: 1000, finishtime: 11072, fct: 10072, recvtput: 0.98 Gbps, sendtput: 0.99 Gbps

95, src: h90, dst: h144, sport: 96, dport: 96, flowsize: 99, starttime: 1000, finishtime: 11266, fct: 10266, recvtput: 0.96 Gbps, sendtput: 0.97 Gbps

105, src: h104, dst: h144, sport: 106, dport: 106, flowsize: 99, starttime: 1000, finishtime: 12042, fct: 11042, recvtput: 0.9 Gbps, sendtput: 0.9 Gbps

79, src: h70, dst: h144, sport: 80, dport: 80, flowsize: 99, starttime: 1000, finishtime: 12125, fct: 11125, recvtput: 0.89 Gbps, sendtput: 0.89 Gbps

47, src: h26, dst: h144, sport: 48, dport: 48, flowsize: 99, starttime: 1000, finishtime: 12873, fct: 11873, recvtput: 0.83 Gbps, sendtput: 0.84 Gbps

66, src: h53, dst: h144, sport: 67, dport: 67, flowsize: 99, starttime: 1000, finishtime: 12878, fct: 11878, recvtput: 0.83 Gbps, sendtput: 0.84 Gbps

75, src: h62, dst: h144, sport: 76, dport: 76, flowsize: 99, starttime: 1000, finishtime: 12933, fct: 11933, recvtput: 0.83 Gbps, sendtput: 0.83 Gbps

74, src: h61, dst: h144, sport: 75, dport: 75, flowsize: 99, starttime: 1000, finishtime: 13020, fct: 12020, recvtput: 0.82 Gbps, sendtput: 0.83 Gbps

127, src: h128, dst: h144, sport: 128, dport: 128, flowsize: 99, starttime: 1000, finishtime: 13050, fct: 12050, recvtput: 0.82 Gbps, sendtput: 0.82 Gbps

0, src: h1, dst: h129, sport: 1, dport: 1, flowsize: 5000, starttime: 0, finishtime: 13055, fct: 13055, recvtput: 38.3 Gbps, sendtput: 38.4 Gbps

121, src: h122, dst: h144, sport: 122, dport: 122, flowsize: 99, starttime: 1000, finishtime: 13375, fct: 12375, recvtput: 0.8 Gbps, sendtput: 0.8 Gbps

18, src: h51, dst: h132, sport: 19, dport: 19, flowsize: 5000, starttime: 0, finishtime: 13743, fct: 13743, recvtput: 36.38 Gbps, sendtput: 36.48 Gbps

85, src: h76, dst: h144, sport: 86, dport: 86, flowsize: 99, starttime: 1000, finishtime: 13849, fct: 12849, recvtput: 0.77 Gbps, sendtput: 0.77 Gbps

41, src: h16, dst: h144, sport: 42, dport: 42, flowsize: 99, starttime: 1000, finishtime: 13947, fct: 12947, recvtput: 0.76 Gbps, sendtput: 0.77 Gbps

62, src: h45, dst: h144, sport: 63, dport: 63, flowsize: 99, starttime: 1000, finishtime: 14047, fct: 13047, recvtput: 0.76 Gbps, sendtput: 0.76 Gbps

44, src: h23, dst: h144, sport: 45, dport: 45, flowsize: 99, starttime: 1000, finishtime: 14063, fct: 13063, recvtput: 0.76 Gbps, sendtput: 0.76 Gbps

56, src: h39, dst: h144, sport: 57, dport: 57, flowsize: 99, starttime: 1000, finishtime: 15008, fct: 14008, recvtput: 0.71 Gbps, sendtput: 0.71 Gbps

82, src: h73, dst: h144, sport: 83, dport: 83, flowsize: 99, starttime: 1000, finishtime: 15121, fct: 14121, recvtput: 0.7 Gbps, sendtput: 0.7 Gbps

23, src: h4, dst: h137, sport: 24, dport: 24, flowsize: 5000, starttime: 0, finishtime: 15230, fct: 15230, recvtput: 32.83 Gbps, sendtput: 32.91 Gbps

100, src: h95, dst: h144, sport: 101, dport: 101, flowsize: 99, starttime: 1000, finishtime: 15275, fct: 14275, recvtput: 0.69 Gbps, sendtput: 0.69 Gbps

28, src: h84, dst: h142, sport: 29, dport: 29, flowsize: 5000, starttime: 0, finishtime: 15576, fct: 15576, recvtput: 32.1 Gbps, sendtput: 32.15 Gbps

