94, src: h116, dst: h144, sport: 95, dport: 95, flowsize: 99, starttime: 1000, finishtime: 2492, fct: 1492, recvtput: 6.64 Gbps, sendtput: 6.73 Gbps

63, src: h59, dst: h144, sport: 64, dport: 64, flowsize: 99, starttime: 1000, finishtime: 3687, fct: 2687, recvtput: 3.68 Gbps, sendtput: 3.71 Gbps

69, src: h72, dst: h144, sport: 70, dport: 70, flowsize: 99, starttime: 1000, finishtime: 4730, fct: 3730, recvtput: 2.65 Gbps, sendtput: 2.67 Gbps

79, src: h89, dst: h144, sport: 80, dport: 80, flowsize: 99, starttime: 1000, finishtime: 4742, fct: 3742, recvtput: 2.65 Gbps, sendtput: 2.66 Gbps

34, src: h9, dst: h144, sport: 35, dport: 35, flowsize: 99, starttime: 1000, finishtime: 5545, fct: 4545, recvtput: 2.18 Gbps, sendtput: 2.19 Gbps

57, src: h53, dst: h144, sport: 58, dport: 58, flowsize: 99, starttime: 1000, finishtime: 5576, fct: 4576, recvtput: 2.16 Gbps, sendtput: 2.17 Gbps

93, src: h115, dst: h144, sport: 94, dport: 94, flowsize: 99, starttime: 1000, finishtime: 7029, fct: 6029, recvtput: 1.64 Gbps, sendtput: 1.65 Gbps

81, src: h91, dst: h144, sport: 82, dport: 82, flowsize: 99, starttime: 1000, finishtime: 7062, fct: 6062, recvtput: 1.63 Gbps, sendtput: 1.64 Gbps

47, src: h29, dst: h144, sport: 48, dport: 48, flowsize: 99, starttime: 1000, finishtime: 7735, fct: 6735, recvtput: 1.47 Gbps, sendtput: 1.47 Gbps

102, src: h124, dst: h144, sport: 103, dport: 103, flowsize: 99, starttime: 1000, finishtime: 8777, fct: 7777, recvtput: 1.27 Gbps, sendtput: 1.28 Gbps

52, src: h41, dst: h144, sport: 53, dport: 53, flowsize: 99, starttime: 1000, finishtime: 8805, fct: 7805, recvtput: 1.27 Gbps, sendtput: 1.27 Gbps

62, src: h58, dst: h144, sport: 63, dport: 63, flowsize: 99, starttime: 1000, finishtime: 8823, fct: 7823, recvtput: 1.27 Gbps, sendtput: 1.27 Gbps

58, src: h54, dst: h144, sport: 59, dport: 59, flowsize: 99, starttime: 1000, finishtime: 9119, fct: 8119, recvtput: 1.22 Gbps, sendtput: 1.22 Gbps

24, src: h20, dst: h138, sport: 25, dport: 25, flowsize: 5000, starttime: 0, finishtime: 9364, fct: 9364, recvtput: 53.4 Gbps, sendtput: 53.58 Gbps

88, src: h105, dst: h144, sport: 89, dport: 89, flowsize: 99, starttime: 1000, finishtime: 9807, fct: 8807, recvtput: 1.12 Gbps, sendtput: 1.13 Gbps

96, src: h118, dst: h144, sport: 97, dport: 97, flowsize: 99, starttime: 1000, finishtime: 9836, fct: 8836, recvtput: 1.12 Gbps, sendtput: 1.12 Gbps

50, src: h39, dst: h144, sport: 51, dport: 51, flowsize: 99, starttime: 1000, finishtime: 9969, fct: 8969, recvtput: 1.1 Gbps, sendtput: 1.11 Gbps

77, src: h87, dst: h144, sport: 78, dport: 78, flowsize: 99, starttime: 1000, finishtime: 11014, fct: 10014, recvtput: 0.99 Gbps, sendtput: 0.99 Gbps

97, src: h119, dst: h144, sport: 98, dport: 98, flowsize: 99, starttime: 1000, finishtime: 11047, fct: 10047, recvtput: 0.99 Gbps, sendtput: 0.99 Gbps

100, src: h122, dst: h144, sport: 101, dport: 101, flowsize: 99, starttime: 1000, finishtime: 11185, fct: 10185, recvtput: 0.97 Gbps, sendtput: 0.97 Gbps

98, src: h120, dst: h144, sport: 99, dport: 99, flowsize: 99, starttime: 1000, finishtime: 11201, fct: 10201, recvtput: 0.97 Gbps, sendtput: 0.97 Gbps

11, src: h50, dst: h140, sport: 12, dport: 12, flowsize: 5000, starttime: 0, finishtime: 11737, fct: 11737, recvtput: 42.6 Gbps, sendtput: 42.75 Gbps

64, src: h60, dst: h144, sport: 65, dport: 65, flowsize: 99, starttime: 1000, finishtime: 12091, fct: 11091, recvtput: 0.89 Gbps, sendtput: 0.9 Gbps

40, src: h22, dst: h144, sport: 41, dport: 41, flowsize: 99, starttime: 1000, finishtime: 12117, fct: 11117, recvtput: 0.89 Gbps, sendtput: 0.89 Gbps

54, src: h43, dst: h144, sport: 55, dport: 55, flowsize: 99, starttime: 1000, finishtime: 12134, fct: 11134, recvtput: 0.89 Gbps, sendtput: 0.89 Gbps

76, src: h86, dst: h144, sport: 77, dport: 77, flowsize: 99, starttime: 1000, finishtime: 12161, fct: 11161, recvtput: 0.89 Gbps, sendtput: 0.89 Gbps

95, src: h117, dst: h144, sport: 96, dport: 96, flowsize: 99, starttime: 1000, finishtime: 12172, fct: 11172, recvtput: 0.89 Gbps, sendtput: 0.89 Gbps

66, src: h69, dst: h144, sport: 67, dport: 67, flowsize: 99, starttime: 1000, finishtime: 12188, fct: 11188, recvtput: 0.88 Gbps, sendtput: 0.89 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 99, starttime: 1000, finishtime: 12207, fct: 11207, recvtput: 0.88 Gbps, sendtput: 0.89 Gbps

86, src: h103, dst: h144, sport: 87, dport: 87, flowsize: 99, starttime: 1000, finishtime: 12225, fct: 11225, recvtput: 0.88 Gbps, sendtput: 0.88 Gbps

56, src: h45, dst: h144, sport: 57, dport: 57, flowsize: 99, starttime: 1000, finishtime: 12895, fct: 11895, recvtput: 0.83 Gbps, sendtput: 0.83 Gbps

38, src: h13, dst: h144, sport: 39, dport: 39, flowsize: 99, starttime: 1000, finishtime: 12957, fct: 11957, recvtput: 0.83 Gbps, sendtput: 0.83 Gbps

90, src: h107, dst: h144, sport: 91, dport: 91, flowsize: 99, starttime: 1000, finishtime: 12963, fct: 11963, recvtput: 0.83 Gbps, sendtput: 0.83 Gbps

89, src: h106, dst: h144, sport: 90, dport: 90, flowsize: 99, starttime: 1000, finishtime: 12971, fct: 11971, recvtput: 0.83 Gbps, sendtput: 0.83 Gbps

53, src: h42, dst: h144, sport: 54, dport: 54, flowsize: 99, starttime: 1000, finishtime: 13239, fct: 12239, recvtput: 0.81 Gbps, sendtput: 0.81 Gbps

35, src: h10, dst: h144, sport: 36, dport: 36, flowsize: 99, starttime: 1000, finishtime: 13897, fct: 12897, recvtput: 0.77 Gbps, sendtput: 0.77 Gbps

60, src: h56, dst: h144, sport: 61, dport: 61, flowsize: 99, starttime: 1000, finishtime: 14059, fct: 13059, recvtput: 0.76 Gbps, sendtput: 0.76 Gbps

55, src: h44, dst: h144, sport: 56, dport: 56, flowsize: 99, starttime: 1000, finishtime: 14200, fct: 13200, recvtput: 0.75 Gbps, sendtput: 0.75 Gbps

36, src: h11, dst: h144, sport: 37, dport: 37, flowsize: 99, starttime: 1000, finishtime: 14966, fct: 13966, recvtput: 0.71 Gbps, sendtput: 0.71 Gbps

45, src: h27, dst: h144, sport: 46, dport: 46, flowsize: 99, starttime: 1000, finishtime: 15094, fct: 14094, recvtput: 0.7 Gbps, sendtput: 0.7 Gbps

43, src: h25, dst: h144, sport: 44, dport: 44, flowsize: 99, starttime: 1000, finishtime: 15102, fct: 14102, recvtput: 0.7 Gbps, sendtput: 0.7 Gbps

92, src: h109, dst: h144, sport: 93, dport: 93, flowsize: 99, starttime: 1000, finishtime: 15133, fct: 14133, recvtput: 0.7 Gbps, sendtput: 0.7 Gbps

22, src: h114, dst: h136, sport: 23, dport: 23, flowsize: 5000, starttime: 0, finishtime: 15545, fct: 15545, recvtput: 32.16 Gbps, sendtput: 32.21 Gbps

