34, src: h22, dst: h144, sport: 35, dport: 35, flowsize: 99, starttime: 1000, finishtime: 5744, fct: 4744, recvtput: 2.09 Gbps, sendtput: 2.1 Gbps

46, src: h86, dst: h144, sport: 47, dport: 47, flowsize: 99, starttime: 1000, finishtime: 5783, fct: 4783, recvtput: 2.07 Gbps, sendtput: 2.08 Gbps

43, src: h70, dst: h144, sport: 44, dport: 44, flowsize: 99, starttime: 1000, finishtime: 5998, fct: 4998, recvtput: 1.98 Gbps, sendtput: 1.99 Gbps

44, src: h71, dst: h144, sport: 45, dport: 45, flowsize: 99, starttime: 1000, finishtime: 6783, fct: 5783, recvtput: 1.71 Gbps, sendtput: 1.72 Gbps

30, src: h5, dst: h144, sport: 31, dport: 31, flowsize: 99, starttime: 1000, finishtime: 6800, fct: 5800, recvtput: 1.71 Gbps, sendtput: 1.72 Gbps

39, src: h53, dst: h144, sport: 40, dport: 40, flowsize: 99, starttime: 1000, finishtime: 6835, fct: 5835, recvtput: 1.7 Gbps, sendtput: 1.7 Gbps

35, src: h23, dst: h144, sport: 36, dport: 36, flowsize: 99, starttime: 1000, finishtime: 6856, fct: 5856, recvtput: 1.69 Gbps, sendtput: 1.7 Gbps

53, src: h117, dst: h144, sport: 54, dport: 54, flowsize: 99, starttime: 1000, finishtime: 7889, fct: 6889, recvtput: 1.44 Gbps, sendtput: 1.44 Gbps

47, src: h87, dst: h144, sport: 48, dport: 48, flowsize: 99, starttime: 1000, finishtime: 7913, fct: 6913, recvtput: 1.43 Gbps, sendtput: 1.44 Gbps

32, src: h7, dst: h144, sport: 33, dport: 33, flowsize: 99, starttime: 1000, finishtime: 8458, fct: 7458, recvtput: 1.33 Gbps, sendtput: 1.33 Gbps

54, src: h118, dst: h144, sport: 55, dport: 55, flowsize: 99, starttime: 1000, finishtime: 8869, fct: 7869, recvtput: 1.26 Gbps, sendtput: 1.26 Gbps

51, src: h115, dst: h144, sport: 52, dport: 52, flowsize: 99, starttime: 1000, finishtime: 8926, fct: 7926, recvtput: 1.25 Gbps, sendtput: 1.25 Gbps

55, src: h119, dst: h144, sport: 56, dport: 56, flowsize: 99, starttime: 1000, finishtime: 9069, fct: 8069, recvtput: 1.23 Gbps, sendtput: 1.23 Gbps

42, src: h69, dst: h144, sport: 43, dport: 43, flowsize: 99, starttime: 1000, finishtime: 9630, fct: 8630, recvtput: 1.15 Gbps, sendtput: 1.15 Gbps

50, src: h103, dst: h144, sport: 51, dport: 51, flowsize: 99, starttime: 1000, finishtime: 9719, fct: 8719, recvtput: 1.14 Gbps, sendtput: 1.14 Gbps

